id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
8e81286f01dfb370e06597234408eb144657fb2e,Group Lasso for high dimensional sparse quantile regression models,"This paper studies the statistical properties of the group Lasso estimator for high dimensional sparse quantile regression models where the number of explanatory variables (or the number of groups of explanatory variables) is possibly much larger than the sample size while the number of variables in ""active"" groups is sufficiently small. We establish a non-asymptotic bound on the $\ell_{2}$-estimation error of the estimator. This bound explains situations under which the group Lasso estimator is potentially superior/inferior to the $\ell_{1}$-penalized quantile regression estimator in terms of the estimation error. We also propose a data-dependent choice of the tuning parameter to make the method more practical, by extending the original proposal of Belloni and Chernozhukov (2011) for the $\ell_{1}$-penalized quantile regression estimator. As an application, we analyze high dimensional additive quantile regression models. We show that under a set of suitable regularity conditions, the group Lasso estimator can attain the convergence rate arbitrarily close to the oracle rate. Finally, we conduct simulations experiments to examine our theoretical results.",2011,Mathematics,"list(name = ""Kengo Kato"", ids = ""1853215"")",d80595cb291e5e017165f27f3062922e0ceda449; 9b8e2fa4e104cbe0c270eb0d01d7d06e2d479493; 02da438a94e0b3f7a93b8f0dc6ed97ad09d9ea23; 32da8f9213bc7c9367a9d68019796f248353a4b4; 5406e8f210ae1426b9fdd8a6eae20cebbcdd44e9; 9e5f12b52aa361ec5e9405fcaaa2bf4d3fd3aa00; 0121bfe511370212266f5bc84ff054757a2c10d4; b9f602ab19ac1092709c6eb05aee79fc12d5cfd4; fc27cb1bc815437806902bcafa47e5ea0fa7965f; d5695081d39e4b4007dce4deebcdafcd391952df; 7773e1690bbf6ed3a811f5af8205e0eb6d50fbd2; a29fe94e94a1e4f0329dd0dcc7195659491f5960; 89cca1550756fc1ff4c018109f6a9a1dba2a7570; 920120cc842feea3296e4df1019364677c42429a; 630ab12a7f0a583c492ef6da059e0f333259c690; 6b6702c1cd050f8bfbac833726dc740119c47c69; 75af845b5542c23053cf917a993a7b448fec490a; 58b7894732262d383646a7b82400ae748f12d7df; c5e78b8fffc72142792faf07eb5e1bad1ca341e3; b693801a246f995a7f8fc2025c67bad64276b0ca,69b9bf4b97798a20af27c5172290e0aa4c0a936f; f3a8b16aef388038ec55d474f1b510d7cf6084cb; edf558b234f74c032ba1cb700be6441daeec35ec; b7160d496c06316a1abdeb49af232a6b5abd500b; d945fac6333ea57237b132a36e938306fdea044c; f25f09e670fa860a5ec230ddca8600bb46093234; 0de3ca74e02239128b19fb9a341d7ce74b65f1de; 072f3eba9251c60e21935821a2410e77492fb93a; 222d4f7cdbe34fe8179f8482cd0f582f103367f6; 2f0be7ef09295368bb1b1f01945ff337e0d44b39; c59c6afcfd5d03eb2c8fb5d1665afacc077771b9; 6bb387d6510ac41bc5a150f673210a2e635bae59; a4f7b5c7e1195fbdcd3a7de61f60e5e823ab22ca; f49d8df59dff02fadd26152b5585af6e753907c5; b53305d77cc922db2200a4d91ac80bafa87ddb7c; c562a2479094768fcf76bcc992cdbf12227a98fe; 6bd694509450acc917211cc29d048f9421c2eec1; 7ca8cf88e94390f48660e402b7dfadb90a319ee0; 5f56320c5979faeab78dbd9ddb7db755ba4550f3; f99ab20ae5674ad394086b1901fac654faf28a52; d98ef875e2cbde3e2cc8fad521e3cbfe1bddbd69; f8b5bfa19ca3e2fbd164dc4b0e30febe9b30356e; e40b44e4f20d185a9b09e29ffd11cb0f5977b63b; 7e1ce7efcb0fa493d19feb8333c76293410ce90f; 137186fd1e1976594a9aba65d57586ed28c7dca9; 9de89d6b6edd0ab1b5cebb6f52ebf69304bb701b; afce12c0b74215c5293a6ba4b5897e4c69426819; 4406c54f40e0f73db2180704d454951649df32f2; dc5b06753fac11268bc2300b7c25d50cbbcdeb5c; 6c8ee290be214ea31c52dc6f9bd9c104ab6734e8; d4ff7059aead6b8771f2259bed1c9232d95d28dc; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 6c53f55f33a1391e127d1fbf6257f2c4775c387f; d6db548319b39df8030d1854fa803234cac75bd6; c3d7fe7cb306e475db0847d707b0ea13fb58276e,arXiv: Methodology,,
9e18015bffe5e5f0ed7240e7af7ed19a934ae32f,Model Selection and Estimation in Regression with Grouped Variables 4 Ming Yuan and,"We consider the problem of selecting grouped variables (factors) for accurate prediction in regression. Such a problem arises naturally in many practical situations with the multi-factor ANOVA problem as the most important and well known example. Instead of selecting factors by stepwise backward elimination, we focus on estimation accuracy and consider extensions of the LASSO, the LARS, and the nonnegative garrote for factor selection. The LASSO, the LARS, and the nonnegative garrote are recently proposed regression methods that can be used to select individual variables. We study and propose efficient algorithms for the extensions of these methods for factor selection, and show that these extensions give superior performance to the traditional stepwise backward elimination method in factor selection problems. We study the similarities and the differences among these methods. Simulations and real examples are used to illustrate the methods.",2004,Mathematics,"list(name = ""Ming Yuan"", ids = ""144171839""); list(name = ""Yi Lin"", ids = ""47904387"")",3b3c153b09495e2f79dd973253f9d2ee763940a5; dc6fffdc4f641820a305d3b745527a020e4a4cb0,99eb3005e85f1528269aa09b5417d6ce51a33c87; 7424ba38c001f656fa0946fc05977dc6fe3cec47; f9f15d0c475479c5afa6e53691cd8e0b16752ffc; 9ce8189786118f5795779d894307e6752f90d95e; 0d904bc6b5a9c27bc4fe5f64b725dbdb24075863; b7134309fc923d0395edb6c6c7d6695c82f053fc,,,
9b07466792d6133453ad38dfaaefbaa75e91e455,In-Group Favoritism Caused by Pokemon Go and the Use of Machine Learning for Principled Investigation of Potential Moderators,"A large body of laboratory-based research suggests that arbitrary group assignments (ie. ""minimal groups"") can lead to in-group bias. We use the release of a popular augmented reality game Pokemon Go to study this phenomenon in a hybrid lab-field experiment. We analyze the behavior of 940 Pokemon Go players randomly matched to other Pokemon Go players to participate in Prisoner's Dilemma games. We find that participants are much more cooperative when their partners is from the same Pokemon Go team, demonstrating an ecologically valid occurrence of the minimal group paradigm. We also use transformed outcome lasso regressions to look for heterogeneity in treatment effects. Machine learning, rather than manual data mining, minimizes overfitting and reduces susceptibility to multiple comparison issues and researcher degrees of freedom. We find one important moderator of the effect: the salience of Pokemon Go. As it's popularity wanes, so does the size of the group bias in our experiments. Thus our full set of results show that real-world minimal group bias is quick to arise but also potentially fragile.",2017,Psychology,"list(name = ""Alexander Peysakhovich"", ids = ""1970752""); list(name = ""David G. Rand"", ids = ""2157480"")",18256ea12bac030382d722e733feb1c640eacbec; 90cd04709858502b89b04d42cbfb253053ae0047,,Social Science Research Network,,
e4145ea909242ef8b4863a69b8714f224d2b0cf2,Sparse Bayesian linear regression using generalized normal priors,"A sparse Bayesian linear regression model is proposed that generalizes the Bayesian Lasso to a class of Bayesian models with scale mixtures of normal distributions as priors for the regression coefficients. We assume a hierarchical Bayesian model with a binary indicator for whether a predictor variable is included in the model, a generalized normal prior distribution for the coefficients of the included variables, and a Student-t error model for robustness to heavy tailed noise. Our model out-performs other popular sparse regression estimators on synthetic and real data.",2017,Mathematics; Computer Science,"list(name = ""Hai Zhang"", ids = ""38079128""); list(name = ""Puyu Wang"", ids = ""1814611""); list(name = ""Qing Dong"", ids = ""47454342""); list(name = ""Pu Wang"", ids = ""144035439"")",,,IJWMIP,15,1-18
06ab5e6d0b7977fa8dc9c0e359eef2f45f202bdd,Simple Granger Causality Tests for Mixed Frequency Data,"This paper presents simple Granger causality tests applicable to any mixed frequency sampling data setting, which feature remarkable power properties even with a relatively small sample size. Our tests are based on a seemingly overlooked, but simple, dimension reduction technique for regression models. If the number of parameters of interest is large then in small or even large samples any of the trilogy test statistics may not be well approximated by their asymptotic distribution. A bootstrap method can be employed to improve empirical test size, but this generally results in a loss of power. A shrinkage estimator can be employed, including Lasso, Adaptive Lasso, or Ridge Regression, but these are valid only under a sparsity assumption which does not apply to Granger causality tests. The procedure, which is of general interest when testing potentially large sets of parameter restrictions, involves multiple parsimonious regression models where each model regresses a low frequency variable onto only one individual lag or lead of a high frequency series, where that lag or lead slope parameter is necessarily zero under the null hypothesis of non-causality. Our test is then based on a max test statistic that selects the largest squared estimator among all parsimonious regression models. Parsimony ensures sharper estimates and therefore improved power in small samples. We show via Monte Carlo simulations that the max test is particularly powerful for causality with a large time lag.",2017,Mathematics,"list(name = ""Eric Ghysels"", ids = ""51916854""); list(name = ""Jonathan B. Hill"", ids = ""39032378""); list(name = ""Kaiji Motegi"", ids = ""2560550"")",152dd5947967ccd9784b510949cc7c80698539f8; 5f88d98a9c30529bd916b91d33dee19db9572674; 0de6d233e7cc91cd77d3df0a282b9735c6cfa5fc,b42691d795128a0b9c29829ca06f2faabec82000; 45a602c5df86983e58fc788b4c1cfd154a4ab008; 4df1b16a046875815ff784fab5c0687f88e7dc8e; 2aa934875e5bf16b501ed1dd263c576e27bb8f2d; e094220d649b9952c0945d8202846a4be478053c; 0cb0a89d22351fc1ad22ef3467991685994ba14e; 167cfd73ee7362975db7328fa31feac21c018552; 6a5dc27cebe684e9dc9aecb0ac4d01fb3590db6d; 118e6fbd30ec28e320fdd1d9339aa0760b0fc7da; e58ea0512034fa9a41a0f9176c090d977a2bf16b; 10fd7180b2c0f14e5575b4892e74932b983af822; 8e028f5b3c207704cea700ee732636e18725fc5e; 3fe680c2a208db1d7edce3dc0974953b39a9b5c9; 60e386173b2a6d977eac9a08d0d7418955da6ae7; 679ec615fa784500adda49b39cab804ff72c982c; 94366c792a2227b382e17d817000f0ad138634cc; eb4d812c9bf8a08cf086a6f0a51b25d72bef9da6; 4549ea005ab01b17b2fcc6c85085341ea26d06f2; 87fb8c538adb3d13a07d0c11e0aaea3be156fbcd; 0bc1aef222154138c2dd9e9aa023bc75a6d6e3e3; 8c967bea7cef9e15e5c2e42617cca44af15739c7; 9c980c5477c1f1a369a19dd954c936185bbd8b82; d4b6fbfa9c52667cdf5eb58378335e56070de15e; ee3a97da9b16c88e82de4426b41d62884e837b5a; 72f31bea43d1b29cf9f1d2e276245587179d5db2; 6a7c63a73724c0ca68b1675e256bb8b9a35c94f4; 0ad78fd4c807b916caf829480ebb4a4edb2a111d; b2f090d267c06ecb4877a9b3738c6336f294913d; be52fd983c70ee175cd3d188ae00dbad65230f5d; c8df589cdf501e8a0cece10899eda6280e46744b; c160dc76be4a27d88c0ff15b72ba49dd0af3d6bb; 086359333f18f422fe9b5a5e86914c2faa1fed4f; e2ca7c0f0a42d3384ec06bd3f2d693cb986a3c5b; b80f6d513742b8465f68a67cb344ec7eaadcc3d0,,,
ffe8b6061c1aa62cf24f0e131a3d983d6696fb8c,Reconstruction left atrium and isolation pulmonary veins of paroxysmal atrial fibrillation using single contact force catheter with zero x-ray exposure,"Background: Conventional ablation of paroxysmal atrial fibrillation (PAF) is associated with radiation risks for patients and laboratory staff. Three-dimensional (3D) mapping system capable of showing contact force (CF) and direction of catheter tip may compensate for nonfluoroscopic safety issues. Objective: The aim of this study was to investigate the feasibility of zero x-ray exposure during reconstruction left atrium (LA) and ablation. Methods: Single, CF catheter, and 3D mapping system were used to reconstruct LA and isolate pulmonary veins (PV) in all patients. The patients were randomly divided into 2 groups after LA angiography. In group 1, reconstruction LA and isolation PV was performed with the help of 3D system (without x-ray), whereas in group 2, x-ray and 3D system were utilized to reconstruct LA and ablate PV antrum. After ablation, Lasso catheter was used to confirm the PV isolation. All patients were followed up to 12 months. Results: A total of 342 PAF patients were continuously enrolled. The basic clinical characteristics between the 2 groups had no significant difference. Parameters related to the procedure, average procedure time, ablation procedure time, average contact force (CF) applied, the percentage of time within CF settings, and average power applied during radiofrequency application showed no significant difference between the 2 groups. In group 1, the average fluoroscopy time before LA reconstruction was similar to that in group 2 (2.8â€ŠÂ±â€Š0.4 vs. 2.4â€ŠÂ±â€Š0.6 minutes, Pâ€Š=â€Š.75). The average fluoroscopy time during ablation was significantly lower than that in group 2 (0 vs. 7.6â€ŠÂ±â€Š1.3 minutes, Pâ€Š<â€Š.001). The total x-ray exposure dose of the procedure in group 1 was significantly lower than that in group 2 (19.6â€ŠÂ±â€Š9.4 vs. 128.7â€ŠÂ±â€Š62.5 mGy, respectively, Pâ€Š<â€Š.001). Kaplan-Meier analysis indicated that there were no statistical differences in the probability of freedom from atrial arrhythmia (AF/AFL/AT) recurrence at 12 months between group 1 and group 2 (Pâ€Š=â€Š.152). The success rate after a single ablation procedure and without drugs (Class I/III AAD) at 12 months was not significantly different between the 2 groups (67.6%, 95% confidence interval [CI]: 62%â€“79.5% in group 1 and 68.9%, 95% CI: 63%â€“80.7% in group 2, Pâ€Š=â€Š.207). Procedural-related adverse events showed no significant different incidence between group 1 and group 2. A multivariate logistic regression analysis of risk factors was performed to evaluate the effectiveness outcome, which demonstrated that the percentage of CF (within the investigator-selected work ranges) during therapy was significantly associated with positive outcomes (odds ratio: 3.68; 95% CI: 1.65â€“10.6, Pâ€Š=â€Š.008), whereas the LA dimension was negatively associated with effectiveness outcomes (odds ratio: 0.72; 95% CI: 0.52â€“0.84, Pâ€Š=â€Š.016). Conclusions: Reconstruction LA and isolation PV ablation using single CF-assisted catheter without x-ray exposure was both safe and effective. CF was positively associated with effective outcomes and LA dimensions negatively with effective ones.",2017,Medicine,"list(name = ""Jian Qiang Zhang"", ids = ""47539948""); list(name = ""Rong Hui Yu"", ids = ""48981143""); list(name = ""Jia Liang"", ids = ""153413172""); list(name = ""De Yong Long"", ids = ""14074821""); list(name = ""Cai Hua Sang"", ids = ""20609603""); list(name = ""Chang Sheng Ma"", ids = ""6395120""); list(name = ""Jian Zeng Dong"", ids = ""46436210"")",46fde107ebd32a746198418c865d54014c794d4b,2632ffbb011967a086c6e588f85e09d1f863e88c; 530cf6e28bc97e65946774068e5fe09fed3ac233; e3bea66d7f5ab0aaed85ebe891ad4de6344898fd; 4e541fa3c6c17eedbf4e297ec579a0244d4cc737; 2db0957e63f56c54c088c17eaf2a1c2d4910e9f8; f92be4b9e4271d72fbb50b7cdd2a86879ac853a1; 75df7a4901b3f1d3003fc03919962e2b513a2e58; 8bc85c968e5bd179fdd218b5f9d0d1097af6e923; 4b07d06edf38d73d56407bce6688153f0d9b9408; e29e210a21b1df5d89ee5516dd7e6fd0fd6efeb6; fd3f9e3190f5459fd2df34649d0a75cf1cfc1941; a61cb09ae0d4ffd135809d18459d33ffddac15bc; f34968f0208520e20ec4b3593513760debf17bc6; 6e0f1b7bcb06402741a8ec4fa76170b6d80bf5f2; dbc8975d09dcd2fcf0fbaadd7e24094f1176b586; f4105b3dfecbefe0655387f490eaa5333f9efd60; fb5ede35177c0e8f7aec1f439d762067a4d1c9e9,Medicine,96,
5b5c5d9e0db84c2d319c4531f25d0c303e9c3a02,"Pattern Alternating Maximization Algorithm for Missing Data in Large P, Small N Problems","We propose a new and computationally efficient algorithm for maximizing the observed log-likelihood for a multivariate normal data matrix with missing values. We show that our procedure based on iteratively regressing the missing on the observed variables, generalizes the standard EM algorithm by alternating between different complete data spaces and performing the E-Step incrementally. In this non-standard setup we prove numerical convergence to a stationary point of the observed log-likelihood. 
For high-dimensional data, where the number of variables may greatly exceed sample size, we add a Lasso penalty in the regression part of our algorithm and perform coordinate descent approximations. This leads to a computationally very attractive technique with sparse regression coefficients for missing data imputation. Simulations and results on four microarray datasets show that the new method often outperforms other imputation techniques as k-nearest neighbors imputation, nuclear norm minimization or a penalized likelihood approach with an l1-penalty on the inverse covariance matrix.",2010,Mathematics,"list(name = ""Nicolas Stadler"", ids = ""8588083""); list(name = ""Daniel J. Stekhoven"", ids = ""2225948""); list(name = ""Peter Buhlmann"", ids = ""152235246"")",136fccde425b07696b170996c2f649c6ad33591a; 9fc72129ac962d296a38dab52a41589aa4f2de9c,,arXiv: Methodology,,
2f29b0ddb787146bfb44fa8a769823963861b623,Quantile regression and variable selection for single-index varying-coefficient models,"ABSTRACT In this article, a new efficient iteration procedure based on quantile regression is developed for single-index varying-coefficient models. The proposed estimation scheme is an extension of the full iteration procedure proposed by Carroll et al., which is different with the method adopted by Wu et al. for single-index models that a double-weighted summation is used therein. This distinguish not only be the reason that undersmoothing should be a necessary condition in our proposed procedure, but also may reduce the computational burden especially for large-sample size. The resulting estimators are shown to be robust with regardless of outliers as well as varying errors. Moreover, to achieve sparsity when there exist irrelevant variables in the index parameters, a variable selection procedure combined with adaptive LASSO penalty is developed to simultaneously select and estimate significant parameters. Theoretical properties of the obtained estimators are established under some regular conditions, and some simulation studies with various distributed errors are conducted to assess the finite sample performance of our proposed method.",2017,Mathematics; Computer Science,"list(name = ""Jing Yang"", ids = ""145039750""); list(name = ""Hu Yang"", ids = ""1792972"")",,58db9852fedd50a4732e3c174383710422c32ecc; 6910071b7a6a4c7e82ab290585a7bf66db9b9f7e; e5ffaa4d7752d55cc5cf76eed1fec267b2db171c; c8bb221c5f4c263b14738d884f1c72b3c3a26bf9; e3b5c8d9c09d4c98bc677cc2077ac6f85d05bf08; 8334680153061ea005d39424af1768938ecb3d38; 56c1a2302519c6085b2a117e7de16d5c42c43d1a; 188e75e36994f54a21d34e9009fb2dbda345abd3; 819fd7bf5ee25464b84eb4fc0de00510a1e4283b; d60d5438c88420bcef5f061741a33dea639c33ea; b701826344d50cbf416224f7f6c750c49b6a6a5c; f8d141f258e92fe25f17dd812cce535dc099265c; 3b98e8c2b30822db7f0d72eb3d2f33c7cf88f427; 5d362a20679b68bd24d32b0aa5c77d586c738c53; d945fac6333ea57237b132a36e938306fdea044c; 6dc0143250ec24be28c7c849286ca91849ec21a0; 833c73152d1b25a7b67da5670ccf50dd6a8787ab; e92da205575ccbbc837c0d15ed52045c44d9bc50; 7629aa6d4aafdebd120e56303c0be79d62f1bc84; c09db7439505f49a0958f68e782df94b3807341a; 53dc97756369cd1f9300116d6aabdffb7072f2ed; b211079aac55cd6ddb136e4f37b4f90f2ccefda4; 7e4946ec77ec7cc7226f1d99f5f927a6d650c43a; 53e412a6560016270d233a04edd3471133fb9545; 4b39cb5f7dbefedb5208d389ca6413cc8b9fca1e; c3a854d4178a29906cc9f9ba2311f7a48a72f1cd; c177746532e8cec1f156da4f855eb67004bf1666; 4f296ed8454566d662952680d4af38cb4c394cc2; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 88968ed527d5f422172f191d9caf08368b2b8759; c0dcb07c5b1c6f04ba666cb6f348cdcc5555bd4d,Communications in Statistics - Simulation and Computation,46,4637 - 4653
e41198e3461a1995e27a5781ec6debb5c501cad9,Development and validation of CT imagingâ€“based preoperative nomogram in the prediction of unfavorable high-grade small renal masses,"Purpose
In recent years, there has been an increase in the incidence of small renal masses (SRMs) and nephrectomy was the standard management of this disease in the past. Currently, the use of active surveillance has been recommended as an alternative option in the case of some patients with SRMs due to its heterogenicity. However, limited studies focused on the regarding risk stratification. Therefore, in the current study, we developed a nomogram for the purpose of predicting the presence of high-grade SRMs on the basis of the patient information provided (clinical information, hematological indicators, and CT imaging data).


Patients and methods
A total of 329 patients (consisting of development and validation cohort) who had undergone nephrectomy for SRMs between January 2013 and May 2016 retrospectively were recruited for the present study. All preoperative information, including clinical predictors, hematological indicators, and CT predictors, were obtained. Lasso regression model was used for data dimension reduction and feature selection. Multivariable logistic regression analysis was applied for the establishment of the predicting model. The performance of the nomogram was assessed with respect to its calibration and discrimination properties and externally validated.


Results
The predictors used in the assessment of the nomogram included tumor size, CT tumor contour, CT necrosis, CT tumor exophytic properties, and CT collecting system oppression. Based on these parameters, the nomogram was evaluated to have an effective discrimination and calibration ability, and the C-index was found to be 0.883 after internal validation and 0.887 following external validation.


Conclusion
Based on the aforementioned findings, it can be concluded that CT imaging-based preoperative nomogram is an effective predictor of SRMs and hence can be used in the preoperative evaluation of SRMs, due to its calibration and discrimination abilities.",2019,Medicine,"list(name = ""Hui Xie"", ids = ""145016693""); list(name = ""Gang Li"", ids = ""49461117""); list(name = ""Kangkang Liu"", ids = ""49599946""); list(name = ""Zhun Wang"", ids = ""48708904""); list(name = ""Zhiqun Shang"", ids = ""7317092""); list(name = ""Zihao Liu"", ids = ""47780997""); list(name = ""Zhilei Xiong"", ids = ""1382462578""); list(name = ""C. Quan"", ids = ""47588574""); list(name = ""Yuanjie Niu"", ids = ""143928573"")",,4d42faa3999b4a51349d70a4fe6d67ce1a462a2b; 7e041de47c085e437f3d74b70635752fb63e0485; 337faff4403e0a85e82d0d361597a8e21f3b1982; b9bde746f9caa53c613280085d38d12ec6944fa7; 7c020d41c504c993ccef99d39e19746e29639904; 5664a5f1c40d600ed349ce0ead931103bb3e3783; df9a40cca039b7459a499901caf64c38517321ec; d652f67e38012d3d4a8b2c980f68601c6dbd7774; 858b90a2a2b805ef65fd7fcde759abb4c407ec32; 3f07e086fc22b1970e55643271362cc9773d9d67; 8ab01679ad25af3fa2b8a4a51772bc3ad6f928c5; fe24eff8434e88ce5507195dd3551fb83ad86f5d; a930fb1100ebd0a55b9ed26ead7474e08d60255c; ff0a1f4cd928169ec319ee93b95a1d38a7853c07; c72a1ecd6f51bc5c1be6e6153187c32a06e337c9; 50270fceb6b2b9f9f943c76745b75f44bb2121b1; b069ac788ae3b8d2e17b528343b16525294d159a; f6ade8d3d8b449a82130b9ab1f7423a3c4474c59; 06a0ffd0921cc13ec9532402309291bc9b1527dc; 98dcd86570d4c85ed5aeb0ea0d8da15a290e6544; 0d8ba07c899c3fd45bbb4cc398f8d6003659ff4a; cc0e3948b252565cede4c31a2c080a86d5a60bad; 8398399222f5381844ac4c09a4b37cacd4eae9db; 306293451873843a8b96be56e01dbf48f9e538aa; cbb2114ba499093e29a653c80839fd66ff4c03f4; 8fcc0db304778f6233427034c64895dd9d72e3ad; 0ad0bd1e98c5fdb69f77f902fa680678242e1ac8; de76a70c1288e2bf7f9740fbef93113f639580c4; b393e63bf733dd36e1dddde24dafb8128115bf18; 8ed591d78a4156d098512b1508b07dfe0877860a; a0d91bdd1b4d98fe09aab331403dc1e4827547ac; 3f08ddabe14118ac7919c3d97355e65d1c19743f,Cancer Management and Research,11,8731 - 8741
bc098817527d8dc2e280d9b6e2027d1c122a6428,Are higher-order factors useful in pricing the cross-section of hedge fund returns?,"This paper investigates hedge fundsâ€™ exposures to various risk factors across different investment strategies through models with both linear and second-order factors. We extend the analysis from an augmented linear model based on Fama & French (1993) and Fung & Hsieh (2001) to second-order models that include all quadratic and interaction terms by adopting a novel multistep strategy that combines the variable selection capabilities of the LASSO regression with the Fama & MacBeth (1973) two-step method. We find that, for some strategies, several quadratic and interaction terms are statistically significant. Nonetheless, there is no evidence that the second-order models have more overall explanatory or predictive power than the linear model. Moreover, while both linear and second-order models perform well for directional funds (like emerging markets, event driven and managed futures), missing factors may still remain for semi-directional funds, such as fund of funds, long/short equity hedge and multi-strategy.",2019,,"list(name = ""Elaine Fang"", ids = ""120314271""); list(name = ""Caio Almeida"", ids = ""123524238"")",,b3799991fae921c15d053ec2a693bfd0472f61d3; a7da090fdb85b79cd8a52aadc9ff4715814656e5; f3c55b57b4b49d330da9cd3c6ef8c99974f322c8; afeee967bb9e3665de27ed17f17826a165ede650; 0366a88d94c3b3eb24ea924abc0cdfb72f508d05; 29bf434a6931083b103d9b526405ac548ee06b92; 9c309936ecac135735a19a3a10389b88ac6159ad; d2793f0383f17dcfaa2ad4e6ee105a1224fd5b84; a86ad438b4df131fa5ddc27f20682463018cfe87; 1a350ac9cc5cecc6e6ebdd5e67480a4a6e5617dd; 22e87c7c64fdfc134f26a67c0bfe79e48de4a2fb; fad7ef9885a685516ac36d6142cba5e1757a9d4b; 4668ed5be35190a76ef83a1a23660b4b0611c074; 865b1607a955f9fca1b46425a4c10e8fa79e3397; 2f288bf15d7de61aea7d93b652aed1f6a3585aa4; 71f0d7c2f97ecc6caccb2daedbd0112aea28d8c5; b6bb51633baffbdb38f67658e183248f63862744; 14f3e4ab934ba7dbc430f327af30b349b0c04dac; b87aafdd6de83cc04fff74937339bb597ff772e0,,,
